s1,s2,s3,s4,s5,s6,s9
-0.5879268,-0.332826,-0.11029152,-0.31218603,0.09615672,-0.72597384,0.98082525
-0.5057219,-0.2654447,-0.17603289,-0.2526912,0.44765776,-0.6539659,0.90291554
-0.5824971,-0.33018306,-0.115265675,-0.30856925,0.12391839,-0.7260994,0.9790487
-0.63327086,-0.3659956,-0.15898718,-0.33845636,0.2757374,-0.6093029,0.9396595
-0.7199428,-0.42909706,-0.14936084,-0.39087555,0.16674799,-0.5783365,0.96051085
-0.6142311,-0.34200737,-0.20210391,-0.3203335,0.47665113,-0.5294845,0.8941772
-0.67684627,-0.39435863,-0.15083139,-0.3628748,0.20562752,-0.60153687,0.9543372
-0.9658378,-0.61830354,-0.19851083,-0.5610502,0.16034871,-0.33046195,0.9547524
-0.96663016,-0.81157506,-0.4737193,-0.6718496,1.0216644,-0.023232982,0.4177312
-1.0249382,-0.89740384,-0.5472502,-0.7361271,1.2038093,0.06607732,0.2531718
-0.9523594,-0.77282685,-0.43460456,-0.6457067,0.9174201,-0.06645502,0.5066211
-1.0286821,-0.895993,-0.53444225,-0.73773646,1.1486312,0.04471025,0.29190755
-1.0741689,-0.8649837,-0.38838607,-0.72207755,0.6478361,-0.069817364,0.64871085
-0.9901038,-0.8184697,-0.44533312,-0.68407387,0.9018322,-0.053798765,0.4994936
-0.99807286,-0.85260224,-0.49954015,-0.70337933,1.0693268,0.0010360181,0.36415774
-0.9464672,-0.72247195,-0.3807951,-0.609148,0.76886815,-0.10943976,0.62181807
-0.86663395,-0.5799673,-0.30693915,-0.51510566,0.6330626,-0.23804475,0.7745599
-0.7714113,-0.46455064,-0.19497828,-0.42163768,0.30878067,-0.45243523,0.9232052
-0.84330904,-0.6445089,-0.39686093,-0.54896367,0.9143015,-0.16879062,0.5714222
-0.70024663,-0.41724932,-0.25350147,-0.38091257,0.6057385,-0.4166174,0.8512118
-0.58767354,-0.33683366,-0.10218676,-0.31569275,0.0627986,-0.73347676,0.9907017
-0.5665405,-0.32840544,-0.024396047,-0.30883685,-0.25559616,-0.7380963,0.99663264
-0.18014507,-0.12798028,0.0204202,-0.11073405,-0.2201979,-0.9302463,0.97321326
-0.29173732,-0.17442645,-0.016914705,-0.1554974,-0.1222844,-0.93018204,0.9816575
-0.39905,-0.19027387,-0.18338078,-0.18804756,0.5653323,-0.7158951,0.89319164
-0.045140464,-0.025562009,-0.034819733,-0.026479756,0.093643084,-0.7814733,0.988077
-0.09842777,-0.0202991,-0.07656481,-0.03248206,0.29371527,-0.94764346,0.9974177
0.2679272,0.14171365,0.053481665,0.13586606,-0.07749422,0.86759627,0.9742239
0.56684726,0.3175664,0.26715365,0.3031458,-0.7743331,-0.8391802,0.7818648
0.7169341,0.4395178,0.21568775,0.40443915,-0.43685323,-0.8871699,0.8897926
0.91973203,0.6668242,0.3736616,0.5857017,-0.81074166,-0.7082144,0.61967444
0.8719277,0.64854664,0.3772929,0.5620274,-0.85338044,0.09236112,0.6000327
0.9900549,0.75577104,0.25250706,0.64436996,-0.25118247,0.48878974,0.81234705
0.93733144,0.706404,0.28862447,0.6045254,-0.43174314,-0.06635907,0.7746821
0.957406,0.9622204,0.57429653,0.77449125,-1.1719074,-0.84589815,0.112973094
0.92909664,0.7046096,0.30420494,0.6082243,-0.5252649,0.5396534,0.7353646
0.9687162,0.78060335,0.42228925,0.6700902,-0.8766589,-0.8233576,0.47123614
0.7911351,0.48741046,0.19185907,0.4499078,-0.25987437,0.9101262,0.9141531
0.98039734,0.78940284,0.3486886,0.67829174,-0.5665545,-0.7733288,0.6834327
0.70661646,0.4316322,0.21568042,0.39888695,-0.43176,0.22650361,0.8599186
0.92905414,0.71549726,0.34257266,0.61606,-0.6366824,-0.4322402,0.68897027
0.9038148,0.6484984,0.2720122,0.5612094,-0.43736777,-0.02636896,0.79530555
0.8747866,0.6022565,0.19523524,0.52186334,-0.14623351,-0.89554083,0.9173725
0.8304107,0.5291539,0.17260753,0.47028702,-0.16399768,0.28430453,0.9199501
0.8324935,0.55723536,0.27202976,0.49611884,-0.5288538,-0.8691883,0.8174127
0.7654506,0.490384,0.30506736,0.44051227,-0.7476489,-0.44663665,0.75466275
0.53346825,0.31432447,0.06544307,0.28498384,0.045789868,-0.79050803,0.9916335
0.35138136,0.16209215,0.11122232,0.17033215,-0.28170574,0.14794424,0.9335482
0.12008639,0.019240813,0.09343428,0.039203905,-0.34935048,-0.14707327,0.9434273
-0.21022725,-0.110997766,-0.0526227,-0.10946947,0.083528556,-0.9188813,0.9898124
-0.42805567,-0.21486464,-0.13944864,-0.2059975,0.34944227,-0.7714947,0.93772674
-0.71094674,-0.46875635,-0.32062897,-0.41924417,0.8106986,-0.372051,0.7535993
-0.63940024,-0.3657639,-0.15139438,-0.3361885,0.2421909,-0.6288246,0.9481827
-0.8317046,-0.5688959,-0.3256859,-0.50025594,0.7268781,-0.24847564,0.7295426
-0.7735004,-0.47309166,-0.25296593,-0.4331643,0.5427518,-0.3611948,0.855792
-0.7189244,-0.4267172,-0.12905897,-0.39254996,0.07441951,-0.6125954,0.98310435
-0.7455482,-0.47331187,-0.29657635,-0.43007964,0.71062136,-0.3499853,0.7872865
-0.9058794,-0.7330272,-0.4404481,-0.6153597,0.9833805,-0.07905372,0.47960082
-0.8073486,-0.4889225,-0.1526139,-0.44714633,0.10614869,-0.5158538,0.9763195
-0.8994718,-0.62147087,-0.32101932,-0.54579526,0.645189,-0.19686049,0.7390349
-0.90678954,-0.6866043,-0.38284108,-0.5836796,0.8240259,-0.12886167,0.6038952
-0.9308098,-0.7605155,-0.45381027,-0.63688004,1.0056015,-0.056420594,0.45407566
-0.9836631,-0.74808604,-0.36349434,-0.6365601,0.67589647,-0.0990841,0.66098285
-1.0091056,-0.769298,-0.35484412,-0.6547271,0.6257821,-0.09321004,0.680208
-1.02009,-0.8885569,-0.5396656,-0.72694266,1.1901523,0.0543786,0.27157307
-0.97917444,-0.7882323,-0.41795433,-0.6600524,0.8449616,-0.07572342,0.5515644
-0.963285,-0.7850191,-0.43461075,-0.65013176,0.9174333,-0.06481944,0.5006039
-0.9282482,-0.7257792,-0.39999723,-0.61607164,0.8399301,-0.10334154,0.5717225
-0.89928883,-0.7088098,-0.42159092,-0.600114,0.9377464,-0.10120861,0.5164353
-0.7905252,-0.48253772,-0.24764499,-0.4364963,0.49695194,-0.35800675,0.863046
-0.38486937,-0.1855671,-0.1897691,-0.18435265,0.58966637,-0.72130275,0.88250124
-0.35270163,-0.15779299,-0.16726607,-0.16148043,0.53087604,-0.7759633,0.9045617
-0.08857997,0.01608415,-0.10788559,-0.007553325,0.4703923,-1.014245,0.9726918
0.19673564,0.08586324,0.019210711,0.08908152,0.009099417,0.29794315,0.984267
0.17402762,0.07147118,0.01928896,0.08199047,-0.00097297644,0.12212667,0.97559386
0.016336804,0.042691983,-0.05865607,0.027420416,0.28856766,-0.9517885,0.9999159
0.1575055,0.041418925,0.09953574,0.06216868,-0.3515457,-0.037149414,0.9405413
0.22073974,0.113357745,0.0061069936,0.117973104,0.08433959,0.62422454,0.98964745
0.5541497,0.30479115,0.09200966,0.29601514,-0.045004275,0.8235618,0.97605336
0.6650569,0.38519046,0.15631528,0.36819667,-0.2206138,0.7800292,0.94006807
0.7274278,0.4539894,0.12952213,0.39867145,-0.05913489,-0.5360687,0.9649883
0.8222578,0.51026946,0.150276,0.45638177,-0.07741553,0.3875965,0.9448047
0.96799904,0.75796324,0.29307738,0.64407206,-0.388391,-0.021489218,0.76654243
0.99180144,0.79146916,0.30340827,0.6677613,-0.38405773,-0.33532032,0.7684017
0.9908351,0.9433363,0.41445592,0.78935534,-0.64856005,-0.18891732,0.5085882
0.9463219,0.8089353,0.45767292,0.69030017,-0.9634723,0.8975177,0.38215187
0.9654014,0.9051092,0.43006676,0.7556644,-0.75302386,-0.0748711,0.45731226
0.9353518,0.7010678,0.2938398,0.6017047,-0.45190987,-0.37216944,0.78747016
0.95743495,0.6170356,0.15607609,0.5398949,-0.0049166693,0.7198279,0.94532067
0.93793225,0.70829576,0.30356807,0.6092692,-0.5142511,0.5218576,0.7388956
0.8169593,0.5281239,0.2394947,0.47673738,-0.40996966,0.9367367,0.8524454
0.8373783,0.5545151,0.20546614,0.4842943,-0.26996863,-0.5203708,0.9030641
0.82064956,0.5383084,0.22135714,0.4750785,-0.33957434,-0.54068136,0.88466454
0.8877205,0.5838267,0.17784713,0.5096114,-0.12518772,0.27124697,0.92029977
0.6748755,0.39092124,0.23936482,0.36766183,-0.5392796,0.9856514,0.84860754
0.5417898,0.3990825,0.043444164,0.33999515,0.26926625,-1.0973253,0.9779997
0.70895743,0.41729116,0.13991602,0.38964677,-0.13256274,0.5659485,0.94605947
0.56251067,0.30969784,0.21839182,0.29981253,-0.5850426,-0.5520929,0.869167
0.553189,0.30439645,0.11232627,0.30067044,-0.13083445,0.6353964,0.9568154
-0.38290596,-0.22090864,-0.25039425,-0.21522576,0.78287375,-0.7124962,0.8066108
-0.13127337,-0.05242031,-0.055197276,-0.058380764,0.15651837,-0.9736278,0.9845632
-0.6190708,-0.44550776,-0.34962305,-0.39479604,0.9337387,-0.47396588,0.6702768
-0.82865006,-0.58571774,-0.34680992,-0.5125681,0.79954493,-0.22778478,0.68244565
-0.8909771,-0.63052785,-0.337272,-0.54861945,0.7016484,-0.18854299,0.7110529
-0.9707465,-0.7635209,-0.40115532,-0.63873965,0.8056898,-0.08533736,0.58236724
-0.9137094,-0.6692959,-0.35814655,-0.57390666,0.7487786,-0.15090202,0.66339767
-0.92531943,-0.713909,-0.38775343,-0.60635036,0.8118857,-0.113072984,0.5980003
-0.8872916,-0.6158854,-0.32612684,-0.53684837,0.6857216,-0.20299865,0.7248212
-0.8410908,-0.54147804,-0.2850228,-0.48612544,0.5903667,-0.2835841,0.8118177
-0.91150546,-0.6749787,-0.36805198,-0.5764295,0.7761396,-0.14095618,0.63872254
-0.898982,-0.6655139,-0.3626567,-0.5744747,0.7711353,-0.1492711,0.6500757
-0.88070834,-0.64070696,-0.35633495,-0.55057925,0.77180815,-0.17166758,0.6582085
-0.98736,-0.78061664,-0.3944759,-0.6537088,0.77035797,-0.08608565,0.5929387
-0.89485115,-0.6484877,-0.3535819,-0.5593067,0.7510429,-0.16856647,0.6724717
-0.9648826,-0.7401761,-0.38419396,-0.62839717,0.75899625,-0.10135935,0.6152946
-0.9283396,-0.68240184,-0.35724092,-0.58709663,0.7287658,-0.14212242,0.6549
-1.1570542,-0.89953655,-0.29676104,-0.7688102,0.24511234,-0.022023708,0.8070047
-0.9773817,-0.73515195,-0.35514367,-0.6280159,0.6698043,-0.110720016,0.67437494
-0.9753539,-0.62769574,-0.20744662,-0.5658731,0.18729134,-0.30715394,0.9466416
-0.6036901,-0.3407657,-0.2171192,-0.31517822,0.5351538,-0.5231763,0.8777696
-0.67629033,-0.38905862,-0.21729869,-0.3600907,0.47507867,-0.47303277,0.886339
-0.43054724,-0.22593038,-0.22342794,-0.22087012,0.6868072,-0.6663863,0.85400903
-0.16287306,-0.02466684,-0.1450014,-0.051507585,0.57930446,-0.97377986,0.89822555
0.109985426,0.103137575,-0.039379694,0.079916514,0.27351686,-1.0192337,0.9963913
-0.3308068,-0.17793518,-0.22177076,-0.17736141,0.7106051,-0.7950099,0.81800574
0.29311535,0.22096342,0.008162669,0.18509372,0.19646865,-1.1279013,0.9769713
0.35245928,0.18365984,0.08154863,0.18137139,-0.14291608,0.52831215,0.96187377
0.09108438,0.056101203,0.0015170645,0.050106924,0.03520137,-1.0140328,0.972904
0.46636596,0.23777701,0.11265135,0.23483734,-0.22394446,-0.78207976,0.96229905
0.5320059,0.32096872,0.062614545,0.28771472,0.073563345,-0.9350803,0.990258
0.46991485,0.27378047,0.05107948,0.2533449,0.070019916,-0.8640985,0.9953288
0.7987498,0.5104462,0.20153189,0.46078607,-0.30005848,0.6612738,0.889379
1.0142215,0.76566607,0.24402227,0.6479526,-0.22183205,0.8332672,0.82392216
1.0052986,0.8696432,0.33048645,0.73126364,-0.44097635,0.968923,0.6697912
0.8551283,0.68338925,0.3727492,0.5877442,-0.7501645,1.0838387,0.55105066
1.0217445,0.8579156,0.28685847,0.7234539,-0.2897741,0.83268666,0.7421765
1.0035645,0.8516913,0.28201705,0.7218644,-0.18164702,-0.9193211,0.80150354
0.95857,0.86084527,0.5718678,0.6914448,-1.2878311,-0.4230153,0.16145521
1.0212666,0.79077405,0.2564502,0.6690611,-0.24690378,0.80518997,0.8028424
0.9726876,0.7625899,0.26334584,0.65080434,-0.23580877,-0.9550368,0.8277501
0.91168076,0.62929106,0.21651852,0.5431686,-0.2287591,0.10751298,0.8767832
0.8253841,0.5302291,0.18406536,0.46902612,-0.21228422,0.36313146,0.90296406
0.8431481,0.56237274,0.21071881,0.49325073,-0.27280906,-0.5566224,0.895854
0.6521978,0.38283575,0.15930973,0.35302284,-0.24830836,-0.4954543,0.92886156
0.59647,0.34663352,0.12712356,0.3190144,-0.16948661,-0.98459995,0.9618193
0.5433762,0.28771654,0.16408314,0.28211215,-0.36547962,0.17705834,0.90321565
0.6665187,0.39545134,0.15222736,0.36161104,-0.2174547,-0.8789473,0.9482818
0.5904108,0.3435461,0.1369018,0.31775802,-0.22130492,-0.9995484,0.9546423
0.39149913,0.19430694,0.15370977,0.20316395,-0.4290559,0.39511096,0.9061589
0.41949108,0.2626771,0.11486929,0.23622891,-0.2091066,-1.2388166,0.9427062
0.28977287,0.15837522,0.13176455,0.15014799,-0.395664,-1.2033775,0.94317436
-0.066580534,-0.04651916,0.039150573,-0.038883053,-0.21896273,-1.1214056,0.9641032
-0.23903388,-0.14864765,0.023462491,-0.14992961,-0.28448537,0.11731228,0.9992212
-0.23162363,-0.14699544,0.03147432,-0.14708361,-0.30637518,0.11168605,0.99746335
-0.74089587,-0.4178131,-0.06695982,-0.412115,-0.21485884,-0.2995193,1.0317054
-0.72731036,-0.4057525,-0.06335316,-0.4045461,-0.22417817,-0.29811203,1.0306677
-0.9353191,-0.55297184,-0.10708082,-0.5247344,-0.16041961,-0.4431427,1.0335722
-0.9020661,-0.51510817,-0.09887106,-0.5085051,-0.19388399,-0.26133695,1.0529528
-0.91654897,-0.52903795,-0.10072714,-0.5112351,-0.1760004,-0.3838172,1.0423841
-0.9652377,-0.5658432,-0.10911254,-0.5435597,-0.17742279,-0.35976392,1.0451432
-0.679012,-0.3839935,-0.05036986,-0.3833278,-0.24925572,-0.30556262,1.0253223
-0.57778233,-0.31399402,-0.029271707,-0.32863134,-0.26836234,-0.02173245,1.0324583
-0.635266,-0.36284858,-0.04249967,-0.35816598,-0.25167295,-0.34322813,1.0184296
-0.7521113,-0.41643146,-0.060753874,-0.41973457,-0.239766,-0.29046363,1.0353073
-0.5340315,-0.29539704,-0.015479762,-0.30307493,-0.3042899,-0.10756437,1.0162576
-0.86457014,-0.49311146,-0.08699529,-0.48214987,-0.20811889,-0.37657583,1.0407203
-0.8857571,-0.5087279,-0.08890584,-0.495839,-0.20910577,-0.33316973,1.0478253
-0.6942763,-0.38725066,-0.048319243,-0.3893333,-0.26010513,-0.3286203,1.02677
-0.71001005,-0.39181638,-0.049151164,-0.39579833,-0.26134747,-0.2989891,1.0285107
-0.7188951,-0.40102193,-0.053788807,-0.40487254,-0.26134017,-0.30581433,1.0312054
-0.45720088,-0.2541096,0.0061094984,-0.25610048,-0.34275386,-0.09094622,1.0105721
0.015310936,-0.013107914,0.10667281,-0.008309584,-0.47163776,0.38033104,0.9610905
0.07129275,0.016888836,0.14403811,0.034229502,-0.5748349,-0.1264622,0.9152994
0.024666859,0.002574504,0.13877602,0.009686804,-0.5719302,-1.1883227,0.93754333
0.42547584,0.2316746,0.24110468,0.23831113,-0.74130946,0.35813498,0.7872833
0.5665025,0.34597176,0.19909714,0.3186721,-0.47426808,-1.291806,0.8941149
0.62053967,0.36666977,0.2870793,0.34723237,-0.78546077,0.25222042,0.7488543
0.6372283,0.4133336,0.2149304,0.3786107,-0.46795943,-1.3900998,0.8575262
0.55309415,0.3220106,0.26480213,0.30477875,-0.7505768,-0.26714247,0.7813288
0.645688,0.39066994,0.29836938,0.37089932,-0.8045352,0.10521415,0.7342466
0.8105773,0.55613756,0.2989217,0.49141106,-0.6358293,-0.14540263,0.75069505
0.6270662,0.3793349,0.30233243,0.35350055,-0.8397819,-0.093750514,0.71739775
0.8586063,0.61380595,0.32380038,0.540641,-0.6873828,0.33724362,0.69704556
0.7751364,0.5098535,0.24319114,0.46080062,-0.46965903,-1.2384877,0.8358935
0.7945318,0.6506116,0.19137539,0.56738657,-0.032725982,-1.345598,0.85282516
1.0186574,0.9043976,0.34731448,0.7694677,-0.41565314,-0.95309496,0.67768997
0.99519986,0.8485849,0.34988067,0.7193746,-0.50374836,-0.51239425,0.68122613
0.89883316,0.8070925,0.22514543,0.6864163,0.061559927,-1.2312424,0.83163494
0.9574089,0.79016143,0.3210401,0.6732892,-0.47476292,0.2810278,0.6924688
0.9018566,0.78317416,0.22921827,0.6751584,-0.015905872,-1.2663798,0.8268573
0.9471355,0.7416547,0.35157713,0.6378035,-0.6369746,-0.57075864,0.6706693
0.9138138,0.6781659,0.34175763,0.592267,-0.6732377,-0.7248109,0.6817933
0.76369494,0.49349204,0.36487344,0.4454711,-0.96261513,0.11565623,0.6301448
0.5171584,0.29599932,0.22674443,0.2801339,-0.65348756,-1.3047849,0.8539324
0.5441425,0.30736595,0.24534792,0.29651242,-0.70590866,-1.2683308,0.8117109
0.12217988,0.060426645,0.17688581,0.061065532,-0.6845734,-1.2170566,0.86932
0.5019386,0.2862792,0.2986119,0.27912945,-0.9025685,0.31707752,0.67908293
0.2343833,0.1390294,0.19761862,0.12671775,-0.6870082,-1.4398642,0.8697743
0.65982515,0.3795014,0.2709237,0.35706675,-0.73508435,-1.0969558,0.7859286
0.308916,0.16831753,0.20682809,0.16250397,-0.7002622,-1.2131054,0.84038603
0.087215185,0.028120043,0.17208564,0.042445995,-0.68453586,-0.9751512,0.8398177
0.07566482,0.03097749,0.17783822,0.046835676,-0.70399725,-0.515967,0.8224503
0.17923152,0.104274906,0.17374103,0.11036897,-0.6295132,0.5227168,0.8429854
0.020105107,-0.012153494,0.12012399,0.00065691944,-0.5164093,0.2439113,0.9453807
-0.66871476,-0.37874672,-0.04307447,-0.36698735,-0.2523895,-0.5929044,1.014186
-0.90390944,-0.52409166,-0.08079307,-0.50046694,-0.24930629,-0.48112875,1.0320864
-0.95840704,-0.6194531,-0.18885265,-0.56382805,0.1078178,-0.37230885,0.9326296
-1.0995493,-0.69561917,-0.15209539,-0.62676525,-0.117877856,-0.36298326,1.005097
-1.0491664,-0.76778907,-0.2788539,-0.6662285,0.3148979,-0.13665602,0.79906017
-0.9904365,-0.84507525,-0.49533024,-0.69711316,1.0657278,-0.0054762363,0.3695897
-0.9471497,-0.71520746,-0.36423913,-0.60946506,0.7116833,-0.13023838,0.629368
-1.006645,-0.8795277,-0.5307728,-0.7207036,1.1628919,0.03835176,0.2853067
-0.5139537,-0.2882498,0.052804165,-0.30137208,-0.5518482,-0.24036925,1.0250866
-0.93726504,-0.6262592,-0.25304902,-0.5557667,0.3672871,-0.26528066,0.82734644
-0.85361165,-0.6256218,-0.37348878,-0.5349551,0.8403403,-0.1968012,0.61551416
-0.8843015,-0.5489957,-0.13969265,-0.49802282,-0.00430451,-0.5242593,0.9668896
-0.936423,-0.6894239,-0.34363174,-0.5903056,0.6697535,-0.15308806,0.6654336
-0.73780936,-0.41924334,-0.03419663,-0.40793097,-0.32335678,-0.5363646,1.0233455
-0.9108922,-0.5922249,-0.2363393,-0.53278744,0.33078095,-0.31936097,0.8530736
-0.40757576,-0.23047437,0.04948534,-0.23385414,-0.4717505,-0.36215508,0.9960863
-0.7554685,-0.46279904,-0.19849744,-0.41882017,0.3211024,-0.46350795,0.88097405
-0.30022055,-0.18207431,0.07410701,-0.17867456,-0.5086506,-0.28457752,0.9901215
-0.07669988,-0.07009737,0.09712688,-0.059530813,-0.47447875,-0.087409325,0.9644129
0.19055435,0.10362018,0.1853572,0.11495146,-0.6611727,0.41127783,0.8263819
0.19438575,0.1002621,0.18624152,0.11621607,-0.67261016,0.33195806,0.8252541
0.38715535,0.20674466,0.22115652,0.20539872,-0.71346337,-1.1102347,0.8200172
0.82589525,0.52142686,0.3568729,0.46877977,-0.916536,-0.81500995,0.63057363
0.81391704,0.5317668,0.4174891,0.46800992,-1.1277797,-0.0547321,0.52465904
0.78997356,0.5065433,0.40975726,0.44703722,-1.1185017,-0.099595085,0.5367931
0.76461995,0.4755814,0.27093744,0.44422,-0.6263033,-1.3321846,0.77106375
0.8152075,0.5050095,0.3221212,0.46899018,-0.7877047,-1.0812093,0.6940607
0.87757826,0.5922944,0.40263385,0.5167307,-1.0139358,-0.5466316,0.54158866
0.8595641,0.54927474,0.3628167,0.4990679,-0.8998194,-0.8712007,0.6160868
0.8486196,0.57129884,0.43017858,0.49801812,-1.1339827,-0.018084258,0.5037781
0.9257747,0.7612752,0.43104044,0.64591116,-0.92711145,-0.059951186,0.47249848
0.84966207,0.54268485,0.3448366,0.49691665,-0.83760583,-0.9996103,0.6469079
0.9343927,0.7500287,0.29636636,0.66426027,-0.3837803,-1.3970481,0.684152
0.8866609,0.72586995,0.2652958,0.64095485,-0.2708863,-1.4560982,0.7365857
0.8766066,0.68481743,0.26300555,0.6082135,-0.33192933,-1.4431821,0.745406
0.9334601,0.74309736,0.29718125,0.66367006,-0.39318797,-1.397227,0.676996
0.95518196,0.90734494,0.44025233,0.76161575,-0.7871378,0.17934877,0.4113575
0.93403035,0.69701815,0.33726802,0.61895925,-0.6202806,-1.1761605,0.6377397
0.879436,0.65857637,0.27409106,0.5890724,-0.41461742,-1.4098654,0.73383504
0.7950119,0.53369397,0.26065183,0.48928726,-0.50787586,-1.3897451,0.77448
0.52426106,0.28543484,0.25109237,0.28145295,-0.750395,-1.0115741,0.7837645
0.61337876,0.3443949,0.2833807,0.32953733,-0.8137507,-0.87809634,0.733423
0.29081446,0.20796052,0.1462334,0.17621996,-0.40971503,-1.4705381,0.8903499
0.14306448,0.06557147,0.18090951,0.08491768,-0.67178917,-0.23091741,0.8460867
0.017014297,-0.019087473,0.0026086653,-0.0071107293,-0.034570623,-0.48678687,0.9724867
0.1776435,0.08507439,0.18095197,0.09921012,-0.6572222,0.16937247,0.84389484
0.17028718,0.074303776,0.16570316,0.08838752,-0.6105886,0.14875013,0.8720203
0.0017783463,-0.041145355,0.092023686,-0.022068197,-0.4172271,-0.16616389,0.9574362
0.08271577,0.01998336,0.13950878,0.03779236,-0.5469226,0.021240711,0.91710556
-0.4480176,-0.2507908,-0.06604295,-0.23543003,-0.004514011,-0.9159788,0.9784315
-0.8216719,-0.6629102,-0.43863782,-0.5562717,1.0472711,-0.18656042,0.47566846
-0.4974086,-0.2943276,-0.0053367866,-0.2696672,-0.29052484,-0.88399905,0.9876039
-0.8987274,-0.73028207,-0.4466403,-0.6087343,1.0050864,-0.08429989,0.44409603
-1.0351381,-0.92250544,-0.60271835,-0.75471854,1.3581028,0.29182,0.013704956
-1.0212238,-0.90525556,-0.59342843,-0.7440248,1.3445296,0.2974922,0.0147275925
-1.049466,-0.9304876,-0.58652264,-0.7630551,1.3130993,0.15920559,0.12675107
-1.0394713,-0.923742,-0.6014883,-0.7585235,1.3602825,0.28746355,0.01644653
-1.0061411,-0.8992454,-0.59152114,-0.7342943,1.3359216,0.344684,-0.015901685
-0.99131346,-0.8392874,-0.48723733,-0.6919875,1.0435908,-0.012718156,0.3961021
-1.0162498,-0.9050603,-0.59235656,-0.74100417,1.3451633,0.31306362,0.0017542243
-0.9864105,-0.88148874,-0.58126515,-0.72164017,1.318282,0.3351274,-0.005836308
-0.8585288,-0.6929492,-0.44063166,-0.58157885,1.0273141,-0.13377269,0.46037716
-0.9978071,-0.8848913,-0.58262545,-0.7256148,1.3305951,0.2745606,0.030065835
-1.0104898,-0.89313006,-0.5851215,-0.73396045,1.3339429,0.2569031,0.04155469
-1.0145593,-0.8927986,-0.58171254,-0.73257554,1.3296293,0.18761939,0.09455645
-1.0019988,-0.89108336,-0.585276,-0.72955436,1.3327581,0.2774015,0.02444452
-1.0060375,-0.88453656,-0.58018047,-0.7263795,1.3244203,0.19572717,0.08580762
-0.9450488,-0.81357706,-0.53307635,-0.6734381,1.2298362,0.017058045,0.24779671
-0.8480171,-0.69466114,-0.45793334,-0.5829937,1.0849671,-0.1414891,0.42917374
-0.7225548,-0.5228487,-0.37036037,-0.45711413,0.9315929,-0.37111902,0.6296833
-0.23811306,-0.09843166,-0.09078879,-0.10242764,0.2701241,-0.9519491,0.9631105
-0.4470145,-0.32126507,-0.28309035,-0.2857173,0.7932002,-0.64101887,0.66810024
-0.22059736,-0.107665,-0.17344204,-0.11462396,0.586565,-0.9100494,0.79905164
0.378436,0.28161845,0.119507685,0.2436591,-0.20372479,-1.418742,0.9028177
0.7517387,0.47085944,0.34020352,0.42877454,-0.8985621,-0.44820654,0.6774103
0.8373755,0.59015197,0.26329616,0.53217787,-0.45521683,-1.3977618,0.7610718
0.8732582,0.5990819,0.30077556,0.5401267,-0.60794127,-1.1198034,0.7352924
0.90733844,0.6859356,0.29661125,0.6184886,-0.46881557,-1.3890815,0.6856111
0.8477236,0.64199674,0.25670695,0.5716634,-0.3547149,-1.4497663,0.75764287
0.8542503,0.59842557,0.30876854,0.52652377,-0.6337215,-0.6201542,0.7534662
0.8856991,0.6265957,0.42446283,0.5354768,-1.0562934,-0.38997495,0.49712574
0.7359908,0.45149344,0.25623038,0.42000842,-0.5890017,-1.2520733,0.8156914
0.9065769,0.6286667,0.36574614,0.5570536,-0.8320571,-0.91421545,0.60219413
0.9030171,0.6520617,0.31088346,0.5875727,-0.5720993,-1.2961162,0.6787604
0.9418766,0.7009518,0.35949543,0.61977935,-0.7175659,-1.020369,0.5984875
0.93846434,0.66892445,0.39928427,0.5908948,-0.90622616,-0.96110666,0.51255834
0.78454447,0.58803004,0.23030221,0.52482474,-0.30836305,-1.4474072,0.8011664
0.9531004,0.71537757,0.38853365,0.63317317,-0.80274516,-1.0278361,0.5201673
0.92670035,0.68842316,0.32116163,0.6109777,-0.57445484,-1.196361,0.6709093
0.81407624,0.59099466,0.24143773,0.5281721,-0.35355884,-1.4124432,0.79953927
0.8984916,0.6108009,0.4735026,0.5250777,-1.253016,0.14986578,0.42653897
0.73707134,0.46188536,0.13607745,0.4085537,-0.0802039,-0.7699486,0.96254605
0.47996676,0.24716257,0.16991003,0.242667,-0.43807587,-0.44294292,0.9073427
-0.17740177,-0.038455777,-0.12500831,-0.058200542,0.489058,-0.95252866,0.9591596
-0.32403588,-0.15004379,-0.20483947,-0.1559986,0.6848032,-0.7720552,0.8737538
-0.7399563,-0.58694464,-0.41654244,-0.49793547,1.03699,-0.30171004,0.53093266
-0.9064097,-0.76685905,-0.51345205,-0.6428184,1.196354,-0.039808363,0.29702652
-0.38220647,-0.17863426,-0.1815066,-0.18356371,0.5436787,-0.7532911,0.8553532
-0.96454084,-0.8373395,-0.5498651,-0.6911822,1.2652199,0.06600097,0.19813532
-0.91718656,-0.7838721,-0.5190348,-0.6482521,1.2114465,-0.030119851,0.2829738
-1.0077424,-0.88752395,-0.5843805,-0.7276999,1.3266716,0.2165626,0.07324475
-0.83639854,-0.66334057,-0.43586674,-0.55963767,1.0345659,-0.17048159,0.49338832
-1.0214579,-0.8947402,-0.57832575,-0.73527503,1.3073833,0.14036986,0.13863331
-0.94242215,-0.7506362,-0.42436364,-0.63075036,0.9015989,-0.07548998,0.5315373
-0.91051954,-0.7349713,-0.44163507,-0.6193395,0.98801583,-0.07914797,0.4796195
-0.9359956,-0.77479935,-0.45628393,-0.6427827,0.9925951,-0.04831782,0.45812225
